Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHI,,IQR=1,,,CO,,IQR=0.1,,,O3,,IQR=12.8,,,PM2.5,,IQR=6.5,,
Age 60+ Female,-0.05536624,0.04302403,0.946138571,0.869624875,1.029384,0.1494996,0.3403206,1.01506227,0.949563496,1.085079,-0.004313771,0.005811656,0.946280475,0.817896814,1.094816,-0.009180425,0.005216489,0.942072765,0.881499511,1.006808
Age 60+ Male,0.01877776,0.04573017,1.018955171,0.931598479,1.114503,-0.07385402,0.3768335,0.992641803,0.921967996,1.068733,0.002190491,0.006114312,1.028435057,0.8821814,1.198936,0.007057465,0.005185803,1.046941988,0.980008918,1.118446
All: LAG 12,-0.001766298,0.015571845,0.998235261,0.96822855,1.029172,-0.06329821,0.12104601,0.99369017,0.970392317,1.017547,9.99003E-05,0.002100336,1.001279541,0.949884856,1.055455,-0.000187521,0.001871681,0.998781859,0.975247393,1.022884
Female,-0.006120008,0.020485347,0.993898681,0.954782906,1.034617,-0.06720798,0.15836726,0.993301736,0.962943268,1.024617,-0.000407181,0.00275618,0.99480164,0.928338394,1.066023,-0.001263189,0.002471436,0.991822887,0.961080772,1.023548
Male,0.002903012,0.022003356,1.00290723,0.960574664,1.047105,-0.05939592,0.17209833,0.994078013,0.961105721,1.028181,0.000659728,0.002974908,1.008480271,0.935953034,1.086628,0.00092592,0.002633515,1.006036628,0.972843059,1.040363
Warm All,-0.009437073,0.015532682,0.990607316,0.960903655,1.021229,0.004715392,0.163617702,1.00047165,0.968896455,1.033076,0.00016966,0.002009024,1.002174005,0.952913873,1.053981,-0.000466054,0.002050726,0.996975234,0.971265325,1.023366
Warm Female,0.005323115,0.02041331,1.005337308,0.965907725,1.046376,0.2586116,0.2125318,1.026198461,0.984329015,1.069849,0.000840839,0.002632848,1.010820863,0.946210552,1.079843,0.00088202,0.002691621,1.005749593,0.97184581,1.040836
Warm Male,-0.02361433,0.02141353,0.976662306,0.936519581,1.018526,-0.2503559,0.228126,0.975275201,0.932628546,1.019872,-0.000578205,0.002776765,0.9926263,0.925830138,1.064242,-0.00172098,0.002829529,0.988875965,0.953863624,1.025173
Cold All,0.009023677,0.01646464,1.009064513,0.977021113,1.042159,-0.09956241,0.09882503,0.990093158,0.971099886,1.009458,0.000330194,0.002284501,1.004235426,0.948297422,1.063473,0.000105019,0.001751019,1.000682855,0.978606794,1.023257
Cold Female,-0.03135592,0.02163554,0.969130579,0.928893136,1.011111,-0.187521,0.1297342,0.981422627,0.956781718,1.006698,-0.002861876,0.002988791,0.964030821,0.894388708,1.039096,-0.003512993,0.00230969,0.977424279,0.949082163,1.006613
Cold Male,0.05204648,0.02374733,1.053424705,1.005516875,1.103615,-0.006074867,0.142958399,0.999392698,0.971778547,1.027792,0.003861799,0.003311961,1.050673122,0.966900726,1.141704,0.004088464,0.002516353,1.026931281,0.994531685,1.060386
Age 0-10 All,0.001529884,0.02764714,1.001531055,0.94870393,1.057300,-0.07176314,0.20550301,0.992849374,0.953653478,1.033656,-0.006550347,0.003799328,0.919574292,0.835970476,1.011539,-0.001457184,0.00336668,0.990573019,0.948984134,1.033985
Age 0-10 Female,0.003524007,0.037629715,1.003530224,0.932179175,1.080343,-0.2635106,0.2784379,0.9739931,0.922262961,1.028625,-0.001255282,0.005207487,0.984060786,0.863541741,1.121400,-0.001058166,0.004577231,0.993145521,0.936887562,1.052782
Age 0-10 Male,-0.000516864,0.035118966,0.99948327,0.933000039,1.070704,0.08494101,0.26204114,1.008530278,0.958039795,1.061682,-0.010787995,0.004802228,0.871023488,0.772159123,0.982546,-0.00183906,0.004277761,0.988117274,0.9357073,1.043463
Age 11-60 All,0.000524728,0.020784288,1.000524865,0.960585316,1.042125,-0.2073894,0.163607,0.979474633,0.9485641,1.011392,0.002684666,0.002757481,1.034960979,0.965783144,1.109094,0.001036729,0.002496423,1.006761495,0.975245846,1.039296
Age 11-60 Female,0.01653066,0.02756251,1.016668047,0.963202259,1.073102,-0.1094281,0.2169206,0.989116845,0.947944571,1.032077,0.000135056,0.003661133,1.001730207,0.913819884,1.098098,0.001705763,0.003298677,1.011149153,0.969535987,1.054548
Age 11-60 Male,-0.01884106,0.03025897,0.981335323,0.924826949,1.041296,-0.3282753,0.2387149,0.967705445,0.923471214,1.014058,0.005791557,0.004003607,1.076948878,0.974032544,1.190739,0.000157474,0.003651464,1.001024106,0.955523354,1.048692
Age 60+All,-0.01198389,0.03293784,0.988087631,0.926313956,1.053981,0.300373,0.2676287,1.030492971,0.977831489,1.085991,0.004231111,0.004487099,1.055651615,0.943259245,1.181436,-0.001271686,0.003895535,0.99176811,0.943748965,1.042231
Age 60+ Female,-0.0719448,0.04529369,0.930582263,0.851530098,1.016973,0.3234923,0.356905,1.032878154,0.963094106,1.107719,-0.000188616,0.006092899,0.997588632,0.856181462,1.162351,-0.008991806,0.005525439,0.943228476,0.879113881,1.012019
Age 60+ Male,0.05942544,0.04800499,1.061226633,0.965929585,1.165926,0.294818,0.4049496,1.029920691,0.951335662,1.114997,0.009401349,0.006639932,1.127877183,0.954807674,1.332317,0.006935498,0.005481681,1.046112316,0.975548035,1.121781
All: LAG 13,-0.004269924,0.015425,0.995739179,0.966085515,1.026303,0.02256323,0.11691992,1.00225887,0.979551974,1.025492,-0.000488567,0.002157202,0.993765855,0.941412812,1.049030,-0.001894767,0.001873516,0.987759546,0.964462257,1.011620
Female,0.000609684,0.020178803,1.00060987,0.961807677,1.040977,0.06401946,0.15332669,1.006422482,0.976627386,1.037127,-0.004314881,0.002830492,0.94626703,0.881401645,1.015906,-0.000570238,0.002435284,0.996300317,0.965864178,1.027696
Male,-0.009769994,0.021860073,0.990277577,0.94874451,1.033629,-0.02299313,0.16527257,0.997703328,0.965902157,1.030552,0.0034358,0.003039468,1.044959616,0.968239376,1.127759,-0.00339609,0.002674781,0.978167276,0.945396091,1.012074
Warm All,0.004891534,0.015281117,1.004903517,0.975251926,1.035457,0.1571651,0.1625029,1.015840664,0.983995398,1.048717,-0.002189553,0.002096825,0.972362814,0.922533653,1.024883,-0.000649694,0.002044505,0.995785894,0.970183548,1.022064
Warm Female,0.01610967,0.02026149,1.01624013,0.976673518,1.057410,0.665894891,0.212601307,1.068856611,1.025232722,1.114337,-0.006799511,0.002777262,0.916646167,0.854952224,0.982792,0.00224294,0.002711819,1.014685904,0.980228605,1.050354
Warm Male,-0.00671109,0.02114189,0.993311379,0.952991595,1.035337,-0.37970427,0.22663755,0.962741412,0.920911456,1.006471,0.002439719,0.002894433,1.031721125,0.959457621,1.109427,-0.003616075,0.002825934,0.976769591,0.942229045,1.012576
Cold All,-0.002946615,0.016224699,0.997057722,0.965849721,1.029274,0.0115377,0.09440683,1.001154436,0.982799675,1.019852,0.00149996,0.002253441,1.019384983,0.963353512,1.078675,-0.00210196,0.00174752,0.986430172,0.96471154,1.008638
Cold Female,-0.01750474,0.02109191,0.982647578,0.94285301,1.024122,-0.1422222,0.1244754,0.985878438,0.962116823,1.010227,-0.001497598,0.002948214,0.981013307,0.911071366,1.056325,-0.002926493,0.002252718,0.981157576,0.953398955,1.009724
Cold Male,0.01310517,0.02347514,1.013191419,0.967629411,1.060899,0.1711781,0.1343961,1.017265159,0.990818583,1.044418,0.004645236,0.003236496,1.06126227,0.978496381,1.151029,-0.001195272,0.002553989,0.992260835,0.960494438,1.025078
Age 0-10 All,-0.03476737,0.02833697,0.965830071,0.913649892,1.020990,-0.08805757,0.20051682,0.9912329,0.953031756,1.030965,0.000713392,0.003953031,1.009173235,0.913892604,1.114388,-0.007097461,0.003492476,0.954914476,0.913357745,0.998362
Age 0-10 Female,-0.003575597,0.038675503,0.996430788,0.923689241,1.074901,-0.0500441,0.2697002,0.995008091,0.943776736,1.049020,-3.13574E-05,0.005402957,0.999598706,0.872885612,1.144706,-0.004269712,0.004714436,0.972628452,0.915930269,1.032836
Age 0-10 Male,-0.06007162,0.03574262,0.941697087,0.877983784,1.010034,-0.1276329,0.2564582,0.987317815,0.938916153,1.038215,0.001265415,0.004989574,1.0163292,0.896747347,1.151857,-0.009532531,0.004447136,0.939919119,0.88814704,0.994709
Age 11-60 All,0.0111902,0.02032644,1.011253044,0.971756887,1.052354,0.03305437,0.15731494,1.003310906,0.972847159,1.034729,-0.00226827,0.002827198,0.971383577,0.90487126,1.042785,0.002557248,0.002453128,1.016761028,0.98547577,1.049039
Age 11-60 Female,0.0116492,0.02678901,1.011717316,0.959966146,1.066258,0.06642532,0.21042395,1.006664643,0.965991193,1.049051,-0.007068074,0.003758593,0.913500508,0.831298013,1.003832,0.003433628,0.003211633,1.022569505,0.981574246,1.065277
Age 11-60 Male,0.01019825,0.02987843,1.010250429,0.952787412,1.071179,-0.002947525,0.227031327,0.999705291,0.956195496,1.045195,0.003287888,0.004100368,1.042983094,0.941025476,1.155988,0.001340439,0.003637241,1.008750921,0.963073451,1.056595
Age 60+All,0.00234957,0.03164596,1.002352332,0.942069233,1.066493,0.1963534,0.2543737,1.019829381,0.970230211,1.071964,0.001488313,0.004485376,1.019233023,0.91075741,1.140629,-0.005021437,0.003814311,0.967887574,0.921978234,1.016083
Age 60+ Female,-0.02643461,0.04349667,0.973911726,0.894323168,1.060583,0.2096082,0.3421317,1.021182041,0.954949334,1.092008,-0.002999119,0.006146981,0.962338785,0.824808383,1.122801,-0.00634908,0.005248154,0.959570951,0.897510462,1.025923
Age 60+ Male,0.03259425,0.04633231,1.033131261,0.943445124,1.131343,0.1637819,0.3828446,1.016513048,0.943027955,1.095724,0.00663499,0.006604564,1.088638543,0.922408191,1.284826,-0.003616707,0.005586144,0.976765579,0.909667555,1.048813
All: LAG 14,-0.01479036,0.01530132,0.98531848,0.956206919,1.015316,0.05961161,0.11522109,1.005978964,0.983515213,1.028956,0.000438906,0.002129131,1.005633809,0.953326678,1.060811,-0.000766819,0.001834712,0.995028075,0.972039776,1.018560
Female,0.0118667,0.01982343,1.011937389,0.973373678,1.052029,0.1017776,0.149283,1.01022973,0.981099195,1.040225,-0.001974869,0.002792388,0.975038498,0.909069479,1.045795,0.00172729,0.002347804,1.011290649,0.981489819,1.041996
Male,-0.0444599,0.02170207,0.956513956,0.916680802,0.998078,0.003335451,0.163876729,1.000333601,0.96871358,1.032986,0.002924599,0.002987082,1.038144378,0.963189557,1.118932,-0.003666864,0.002639394,0.976447185,0.944159188,1.009839
Warm All,-0.02044833,0.01504024,0.979759319,0.951298676,1.009071,-0.09727765,0.15754311,0.990319397,0.960207171,1.021376,-0.001041442,0.002009008,0.986757999,0.938255996,1.037767,-0.002385409,0.001975847,0.984614428,0.960138773,1.009714
Warm Female,0.01282692,0.01987035,1.012909538,0.974219184,1.053136,0.2601498,0.2055549,1.026356323,0.985827607,1.068551,-0.002730762,0.002673762,0.965650073,0.902999667,1.032647,0.00101222,0.002598239,1.006601122,0.973826488,1.040479
Warm Male,-0.056240756,0.020694762,0.945311519,0.907735276,0.984443,-0.49381128,0.21985453,0.951818296,0.911674176,0.993730,0.000528498,0.002755017,1.006787708,0.939551079,1.078836,-0.006038515,0.002739012,0.961509967,0.928536712,0.995654
Cold All,0.002936948,0.016132238,1.002941265,0.971725192,1.035160,0.14360108,0.09455964,1.01446371,0.995835116,1.033441,0.00363661,0.002320099,1.047649002,0.988409656,1.110439,0.000614961,0.001709738,1.004005243,0.9823724,1.026114
Cold Female,0.004887387,0.020494809,1.00489935,0.96533273,1.046088,0.01925251,0.12154233,1.001927105,0.978340954,1.026082,-0.000388611,0.003016942,0.995038126,0.92250428,1.073275,0.001476629,0.002142793,1.009644298,0.98245465,1.037586
Cold Male,-0.000864395,0.023533073,0.999135978,0.954097684,1.046300,0.27055225,0.13647923,1.027424541,1.000305343,1.055279,0.007953753,0.003298933,1.107170917,1.019226909,1.202703,-0.000628191,0.002536352,0.995925087,0.964258023,1.028632
Age 0-10 All,-0.05416431,0.02810201,0.947276447,0.896511418,1.000916,0.03038341,0.19875022,1.003042961,0.964720649,1.042888,0.004070778,0.003890728,1.053487362,0.955515183,1.161505,-0.002515146,0.003392675,0.983784462,0.942168516,1.027239
Age 0-10 Female,0.02644456,0.03844156,1.02679732,0.952275498,1.107151,0.48036933,0.26685431,1.049209405,0.995742577,1.105547,-0.001933355,0.005401757,0.975556751,0.851916958,1.117141,0.006824784,0.004514541,1.045359762,0.986931981,1.107247
Age 0-10 Male,-0.118915407,0.03536761,0.887882906,0.828419241,0.951615,-0.3648775,0.2557819,0.964169905,0.91702458,1.013739,0.00880491,0.004867269,1.119299282,0.990636913,1.264672,-0.010434735,0.004366183,0.934423257,0.883864995,0.987874
Age 11-60 All,-0.002553521,0.020374322,0.997449736,0.958402741,1.038088,0.01727499,0.15521669,1.001728992,0.971712819,1.032672,-0.001185704,0.002799608,0.984937579,0.918132488,1.056604,0.001069817,0.002449705,1.006978044,0.976036368,1.038901
Age 11-60 Female,-0.005564736,0.026646059,0.994450718,0.94384718,1.047767,-0.1900204,0.2039397,0.981177361,0.942731071,1.021192,-0.001482796,0.003696474,0.981199193,0.894297372,1.076546,0.000427592,0.003181075,1.002783216,0.962956012,1.044258
Age 11-60 Male,-0.000148818,0.029679966,0.999851193,0.943346564,1.059740,0.2628726,0.2246562,1.026635818,0.982411166,1.072851,-0.000922225,0.004036606,0.988264917,0.893083802,1.093590,0.001875881,0.003603581,1.012267867,0.966845668,1.059824
Age 60+All,0.01528928,0.03090075,1.015406759,0.955733481,1.078806,0.225305,0.2493399,1.022786229,0.974003755,1.074012,-0.000969527,0.004420453,0.987666745,0.883989349,1.103504,-0.00206944,0.003639477,0.986638705,0.941935671,1.033463
Age 60+ Female,0.03401457,0.04144533,1.034599681,0.953879165,1.122151,0.2886534,0.3339292,1.029285981,0.964076353,1.098906,-0.003756498,0.006057301,0.953054514,0.818690848,1.109470,-0.00078341,0.00486585,0.994920779,0.935117499,1.058549
Age 60+ Male,-0.01280419,0.04671045,0.987277435,0.900903913,1.081932,0.1230865,0.376823,1.012384713,0.940307191,1.089987,0.001449479,0.006512232,1.018726514,0.865173214,1.199533,-0.004074585,0.005523806,0.973862844,0.907684806,1.044866
,,,,,,,,,,,,,,,,,,,,
Strata,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHIX,,IQR=1.5,,,NO2,,IQR=8.8,,,O3H8,,IQR=19,,,SO2,,IQR=1.2,,
All: LAG 0,-0.001403043,0.01014041,0.997897649,0.968586613,1.028096,-0.00083245,0.0015821,0.992701205,0.965978575,1.020163,0.001117588,0.001392988,1.021461221,0.969823967,1.075848,0.003632056,0.007765153,1.004367979,0.986191058,1.022880
Female,-0.002940947,0.013309778,0.995598296,0.957392182,1.035329,-0.000247677,0.002078852,0.997822816,0.962678672,1.034250,-0.000540049,0.001824924,0.989791533,0.924759939,1.059396,-0.003969478,0.010250421,0.995247953,0.97154046,1.019534
Male,-4.69697E-05,0.01434328,0.999929548,0.958639969,1.042998,-0.001484549,0.002234951,0.987020933,0.949696835,1.025812,0.002867959,0.001972764,1.056003206,0.981204372,1.136504,0.01136446,0.0109167,1.013730765,0.988033449,1.040096
Warm All,0.026622607,0.010027101,1.04074199,1.01050907,1.071879,0.005083275,0.001826336,1.04574842,1.013320109,1.079215,0.001632183,0.001184457,1.031497342,0.9869877,1.078014,0.011903557,0.009290375,1.014386776,0.992461862,1.036796
Warm Female,0.02234814,0.01312604,1.034090411,0.994944475,1.074777,0.005687991,0.002399566,1.051328204,1.00870427,1.095753,-2.78268E-05,0.001536721,0.99947143,0.943880038,1.058337,-0.001384268,0.012308042,0.998340257,0.969854095,1.027663
Warm Male,0.03099207,0.01402025,1.047585618,1.005282473,1.091669,0.004423176,0.00254409,1.039691411,0.995055748,1.086329,0.003430377,0.001660118,1.067348102,1.003360001,1.135417,0.02517602,0.01274025,1.030672214,1.000246186,1.062024
Cold All,-0.034101593,0.010496624,0.950133869,0.921260476,0.979912,-0.004634447,0.001406048,0.960037307,0.937034995,0.983604,0.000180262,0.002039009,1.003430854,0.930058576,1.082591,-0.001370351,0.00689341,0.99835693,0.982300783,1.014676
Cold Female,-0.036976574,0.014023823,0.946045266,0.907832943,0.985866,-0.00441082,0.001875864,0.961928442,0.931303447,0.993561,-0.002828559,0.002721932,0.947675987,0.85632323,1.048774,-0.007597491,0.00915047,0.990924445,0.969825719,1.012482
Cold Male,-0.03119218,0.01516981,0.954289428,0.912663975,0.997813,-0.004935279,0.002036135,0.957499141,0.924456103,0.991723,0.003551629,0.002920049,1.069809881,0.959578001,1.192705,0.00520694,0.009941807,1.00626789,0.983011164,1.030075
Age 0-10 All,-0.03729645,0.01831436,0.945591449,0.896023272,0.997902,-0.007826697,0.002769063,0.933443415,0.889909299,0.979107,0.003166407,0.002654206,1.062008294,0.962057654,1.172343,-0.0066613,0.01381965,0.992038304,0.960311684,1.024813
Age 0-10 Female,-0.068419361,0.025692588,0.902461687,0.83680413,0.973271,-0.011090688,0.0038645,0.907013401,0.848527359,0.969531,-0.001243226,0.003735994,0.976655505,0.849803859,1.122443,-0.02422388,0.01937362,0.971349773,0.928081794,1.016635
Age 0-10 Male,-0.01428913,0.02290475,0.978794374,0.915052663,1.046976,-0.005407218,0.003489018,0.953530832,0.897841167,1.012675,0.00649893,0.003294619,1.131427002,1.000788369,1.279119,0.006240108,0.017220896,1.007516236,0.967523642,1.049162
Age 11-60 All,0.007136658,0.013504986,1.01076249,0.971416783,1.051702,0.00111693,0.002124293,1.009877447,0.973545398,1.047565,0.000381377,0.001830906,1.007272484,0.940882731,1.078347,-0.004687467,0.010397842,0.99439083,0.970367237,1.019009
Age 11-60 Female,0.007226941,0.017633286,1.010899382,0.959827739,1.064689,0.002165197,0.002780837,1.019236414,0.971503757,1.069314,-0.001482259,0.002394095,0.972229957,0.889301444,1.062892,-0.01330442,0.01372616,0.984161466,0.952896265,1.016453
Age 11-60 Male,0.006608574,0.019924356,1.009962156,0.952500406,1.070890,-0.000231882,0.003123753,0.997961516,0.945615676,1.053205,0.002658468,0.002689673,1.05180832,0.951560005,1.162618,0.005046805,0.015132972,1.006074542,0.970895358,1.042528
Age 60+All,0.03025616,0.02137436,1.046429863,0.982695101,1.114298,0.005792687,0.003409142,1.052297265,0.992205302,1.116029,0.000115264,0.002852774,1.002192408,0.901182678,1.114524,0.03931651,0.01667171,1.048310491,1.007999779,1.090233
Age 60+ Female,0.04898296,0.02918723,1.076241028,0.987739761,1.172672,0.00810539,0.004655626,1.073932808,0.99106733,1.163727,0.002314523,0.003875235,1.04495721,0.904531803,1.207183,0.04264953,0.02257697,1.052511735,0.998080248,1.109912
Age 60+ Male,0.009576877,0.031071407,1.014468993,0.925904093,1.111505,0.003180216,0.004967999,1.028381185,0.943931059,1.120387,-0.002300711,0.004168776,0.957228155,0.819583719,1.117989,0.03528128,0.02449508,1.043246553,0.984841177,1.105116
All: LAG 1,-0.005457185,0.010290228,0.991847635,0.962290357,1.022313,-0.000638002,0.001608521,0.994401311,0.967192064,1.022376,-0.000693774,0.001368384,0.986904792,0.937873382,1.038500,0.006493797,0.00764301,1.007822997,0.989867876,1.026104
Female,-0.004831284,0.01340486,0.99277927,0.954414501,1.032686,-0.000576109,0.002101796,0.994943068,0.959520552,1.031673,-0.000575596,0.001774772,0.989123264,0.925863171,1.056706,0.01423483,0.009929334,1.017228524,0.99374763,1.041264
Male,-0.006099328,0.014553501,0.990892733,0.949389355,1.034210,-0.000702865,0.002267562,0.99383388,0.955714438,1.033474,-0.00081411,0.001944615,0.984650921,0.915865687,1.058602,-0.002309556,0.01084793,0.99723237,0.972110499,1.023003
Warm All,0.009558947,0.009972261,1.014441709,0.985131616,1.044624,0.002742753,0.00182755,1.024429863,0.992641849,1.057236,-0.00034595,0.001161139,0.993448511,0.951406502,1.037348,0.001612685,0.009170334,1.001937096,0.980558077,1.023782
Warm Female,0.007433163,0.012984472,1.011212135,0.973337294,1.050561,0.002338433,0.002398736,1.020791402,0.979419541,1.063911,-0.000463914,0.001501096,0.99122437,0.937334393,1.048213,0.01890904,0.01189625,1.022950244,0.994724831,1.051977
Warm Male,0.0118436,0.01376208,1.017924143,0.977560482,1.059954,0.003123478,0.002505294,1.027867848,0.984398283,1.073257,-0.000169155,0.001614788,0.996791222,0.938616168,1.058572,-0.01730604,0.01270377,0.979446906,0.950614639,1.009154
Cold All,-0.02401736,0.01085445,0.964615175,0.934318285,0.995894,-0.002939339,0.001444318,0.974465481,0.950489865,0.999046,-0.001162576,0.001941149,0.97815323,0.909939348,1.051481,0.00929404,0.006721986,1.011215273,0.995353565,1.027330
Cold Female,-0.02639297,0.01427734,0.961183967,0.921672952,1.002389,-0.003194879,0.001901127,0.972276612,0.940912082,1.004687,-0.001340814,0.00256244,0.974846296,0.886121919,1.072454,0.009467486,0.008883099,1.011425764,0.99051322,1.032780
Cold Male,-0.02157104,0.0157023,0.968161313,0.924482348,1.013904,-0.002657155,0.002085731,0.976888299,0.942369668,1.012671,-0.0010786,0.002789737,0.979715163,0.883041389,1.086973,0.008638561,0.009647218,1.010420189,0.987751646,1.033609
Age 0-10 All,-0.01476447,0.01850629,0.978096733,0.926301783,1.032788,-0.000926065,0.002812167,0.991883745,0.944921309,1.041180,-0.003527065,0.002586605,0.935181889,0.849302882,1.029745,0.01179345,0.01349198,1.014252756,0.982572647,1.046954
Age 0-10 Female,-0.03096431,0.02563826,0.954615665,0.885305098,1.029353,-0.00357218,0.003901678,0.969053765,0.90598609,1.036512,-0.003799514,0.003577255,0.930353399,0.814315218,1.062927,0.01629307,0.01833244,1.01974407,0.9767093,1.064675
Age 0-10 Male,-0.002345165,0.023327934,0.996488433,0.930436104,1.067230,0.001072852,0.003541558,1.009485805,0.949667178,1.073072,-0.003258693,0.003266136,0.939962623,0.832313529,1.061535,0.007687208,0.017270114,1.009267328,0.969093037,1.051107
Age 11-60 All,0.00056549,0.01367363,1.000848595,0.961412004,1.041903,-0.001159236,0.002156921,0.98985058,0.953702167,1.027369,0.002130375,0.001784151,1.04130749,0.974369525,1.112844,0.004508717,0.010149929,1.005425123,0.981707209,1.029716
Age 11-60 Female,0.002039066,0.017809198,1.003063281,0.951895096,1.056982,-0.000329829,0.002820206,0.997101712,0.949760529,1.046803,0.001191499,0.002323328,1.022896676,0.938115453,1.115340,0.01320266,0.01324601,1.015969361,0.9848052,1.048120
Age 11-60 Male,-0.000974467,0.020039589,0.998539367,0.941408527,1.059137,-0.002166135,0.003150311,0.981118543,0.929230409,1.035904,0.003381566,0.002613967,1.066358693,0.96744725,1.175383,-0.007272308,0.014867469,0.991311198,0.957245819,1.026589
Age 60+All,-0.005986373,0.021932254,0.991060636,0.929172953,1.057070,0.001122214,0.003502741,1.009924407,0.950716096,1.072820,-0.003719881,0.002833124,0.931762114,0.838464298,1.035441,0.003044222,0.016827259,1.003659747,0.964712985,1.044179
Age 60+ Female,0.009769059,0.029630015,1.014761479,0.9301042,1.107124,0.00272927,0.004713386,1.024308321,0.944330653,1.111059,-0.001439293,0.003825772,0.973023965,0.843818111,1.122014,0.01392047,0.02284056,1.016844865,0.963660299,1.072965
Age 60+ Male,-0.02351709,0.032252,0.965339298,0.878010686,1.061354,-0.000659682,0.005175464,0.994211618,0.909307829,1.087043,-0.006357129,0.004191539,0.886224078,0.75814671,1.035938,-0.008879549,0.024593106,0.98940111,0.933794913,1.048319
All: LAG 2,0.008906144,0.01038793,1.013448849,0.982965459,1.044878,0.001386407,0.001630679,1.01227511,0.984200572,1.041150,0.000468694,0.001373428,1.008944949,0.958638457,1.061891,0.00728154,0.0078261,1.008776134,0.990377457,1.027517
Female,0.00951326,0.01357689,1.014372191,0.974679903,1.055681,0.000729043,0.002134345,1.006436201,0.97005975,1.044177,0.001820781,0.001782661,1.035200201,0.968708579,1.106256,0.006637567,0.010222297,1.007996886,0.984050795,1.032526
Male,0.00846657,0.01469722,1.012780841,0.96995076,1.057502,0.002105907,0.002302287,1.018704764,0.979044812,1.059971,-0.000980076,0.001955556,0.981550858,0.912610272,1.055699,0.008065926,0.011079808,1.009726105,0.983752835,1.036385
Warm All,0.002355995,0.009894578,1.003540244,0.974767725,1.033162,-0.000404437,0.001822957,0.996447277,0.96560406,1.028276,0.001015195,0.001164432,1.019475934,0.976212742,1.064656,0.000799499,0.009163194,1.000959859,0.979618144,1.022767
Warm Female,0.02163447,0.01292393,1.032984004,0.994470694,1.072989,0.002730011,0.002397313,1.024315,0.982824453,1.067557,0.002819166,0.00150854,1.055024674,0.997389538,1.115990,0.01243898,0.01200026,1.015038737,0.98679019,1.044096
Warm Male,-0.01730961,0.01364375,0.974369762,0.936058748,1.014249,-0.003552685,0.002499223,0.969220026,0.928327939,1.011913,-0.00085967,0.00162022,0.983798944,0.926194783,1.044986,-0.01136077,0.01261488,0.986459583,0.95762107,1.016167
Cold All,0.02423681,0.01135579,1.037024148,1.002973605,1.072231,0.003120087,0.001492346,1.027837176,1.001718256,1.054637,0.000177389,0.00198082,1.003376071,0.932025283,1.080189,0.015145713,0.007008514,1.018341023,1.001692261,1.035266
Cold Female,-0.007720935,0.014933398,0.988485404,0.946025653,1.032851,-0.000611299,0.001955762,0.994635014,0.961642599,1.028759,-0.001622713,0.002593599,0.969638898,0.88036633,1.067964,0.005454812,0.009200753,1.006567245,0.985018953,1.028587
Cold Male,0.058975764,0.016200747,1.092494536,1.0416786,1.145789,0.007266503,0.002137378,1.066034007,1.027449726,1.106067,0.0019618,0.002852947,1.037977595,0.933355104,1.154328,0.026066564,0.010056243,1.031774233,1.007656757,1.056469
Age 0-10 All,0.03819017,0.01863947,1.05895784,1.002488304,1.118608,0.006156593,0.002834558,1.055672515,1.005301566,1.108567,0.001007633,0.00260133,1.019329468,0.925215586,1.123017,0.01768304,0.01363033,1.021446386,0.989219641,1.054723
Age 0-10 Female,0.0411402,0.02564707,1.063654159,0.986401224,1.146957,0.005456656,0.003891673,1.049190142,0.981076341,1.122033,0.003502859,0.003596032,1.068819022,0.934856805,1.221978,0.01291011,0.01872697,1.015612757,0.971850103,1.061346
Age 0-10 Male,0.03732186,0.0235861,1.057579483,0.986728509,1.133518,0.006937224,0.003594187,1.062949479,0.99905548,1.130930,-0.000850174,0.003272177,0.983976466,0.87109072,1.111491,0.02253163,0.01724767,1.027406798,0.986562536,1.069942
Age 11-60 All,-0.002458345,0.013819867,0.996319273,0.956649765,1.037634,-0.001606338,0.002196969,0.985963667,0.949301246,1.024042,0.001913751,0.001794804,1.037030426,0.969982516,1.108713,-0.002500557,0.01053032,0.997003829,0.972614006,1.022005
Age 11-60 Female,0.006430659,0.018233175,1.009692661,0.956992671,1.065295,-0.001368979,0.002910509,0.98802526,0.939650319,1.038891,0.004262384,0.002343718,1.084354952,0.993725008,1.183251,0.004001155,0.013893167,1.004812931,0.97250959,1.038189
Age 11-60 Male,-0.01344981,0.02017002,0.980027433,0.923601503,1.039901,-0.001901855,0.00319254,0.98340295,0.930715854,1.039073,-0.001100543,0.002648382,0.979306788,0.887332008,1.080815,-0.01079223,0.01537239,0.987132823,0.952079692,1.023477
Age 60+All,-0.00844605,0.02205637,0.98741084,0.925413326,1.053562,0.000508436,0.003527872,1.004484258,0.945185099,1.067504,-0.00339845,0.002819304,0.937469973,0.844034903,1.041248,0.01475472,0.01695533,1.017863338,0.978070748,1.059275
